CONTAINER ID   NAME                CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O         PIDS
96cc78a6160c   consumidor_redis4   4.75%     18.95MiB / 3.823GiB   0.48%     41kB / 50.4kB     0B / 0B          2
e1cfb64403b9   consumidor_mongo3   11.02%    29.52MiB / 3.823GiB   0.75%     47.3kB / 52.5kB   623kB / 0B       8
76eb8623dfaf   cliente_historico   11.03%    25.62MiB / 3.823GiB   0.65%     17.2kB / 6.3kB    6.14MB / 0B      4
06a48e8b6ffd   consumidor_mongo2   13.00%    29.55MiB / 3.823GiB   0.75%     43.8kB / 48.4kB   73.7kB / 0B      8
93293ebba40a   consumidor_redis2   7.36%     18.92MiB / 3.823GiB   0.48%     41.6kB / 54.2kB   610kB / 0B       2
3de1edace4a4   consumidor_redis3   10.75%    18.94MiB / 3.823GiB   0.48%     39.3kB / 48.9kB   0B / 0B          2
f6c6dc9972aa   consumidor_mongo1   8.77%     29.52MiB / 3.823GiB   0.75%     47.2kB / 51.5kB   2.95MB / 0B      8
09d2e9763551   consumidor_redis1   15.76%    19.82MiB / 3.823GiB   0.51%     38.9kB / 49.6kB   3.53MB / 0B      8
796aaa473809   consumidor_mongo4   10.37%    30.23MiB / 3.823GiB   0.77%     46kB / 50.4kB     3.84MB / 0B      8
9e6d2bc85166   consumidor_redis5   4.18%     18.92MiB / 3.823GiB   0.48%     36.1kB / 44.1kB   0B / 0B          2
77d9cf1a7fc4   consumidor_redis6   11.57%    18.95MiB / 3.823GiB   0.48%     37.7kB / 45.7kB   0B / 0B          2
9831c1646d9a   kafka_ui            76.11%    112.1MiB / 3.823GiB   2.86%     3.55kB / 126B     17.9MB / 115kB   23
b6fb06b499b0   consumidor_mongo6   76.44%    30.82MiB / 3.823GiB   0.79%     45.2kB / 48.8kB   328kB / 0B       14
ac257e676ed0   consumidor_mongo5   43.54%    32.5MiB / 3.823GiB    0.83%     45.5kB / 50.6kB   598kB / 0B       14
b563bdb719bf   mongodb             19.28%    92.3MiB / 3.823GiB    2.36%     35.6kB / 60.3kB   254kB / 0B       51
ec88417ccd06   redis               9.87%     9.273MiB / 3.823GiB   0.24%     58.5kB / 31.9kB   1.06MB / 0B      6
b5344535f548   kafka               136.95%   526.8MiB / 3.823GiB   13.46%    570kB / 425kB     13.1MB / 238kB   158
CONTAINER ID   NAME                CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O        PIDS
