CONTAINER ID   NAME                CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O        PIDS
18b601d476db   cliente_historico   0.16%     25.63MiB / 3.823GiB   0.65%     24.1kB / 8.93kB   0B / 0B          4
b426a63bf272   consumidor_mongo2   60.24%    33.63MiB / 3.823GiB   0.86%     3.36MB / 3.19MB   0B / 0B          8
b5d110b43478   consumidor_redis1   0.61%     20.93MiB / 3.823GiB   0.53%     2.41MB / 3.8MB    0B / 0B          2
7056de128021   consumidor_mongo4   9.19%     33.53MiB / 3.823GiB   0.86%     4.06MB / 4.47MB   0B / 0B          8
16dcbc09ad82   cliente_atm         1.62%     23.67MiB / 3.823GiB   0.60%     56.4kB / 89.4kB   0B / 0B          1
ff5686d65dba   consumidor_redis3   1.00%     20.73MiB / 3.823GiB   0.53%     3.43MB / 5.43MB   0B / 0B          2
ef37e428e834   consumidor_redis2   23.53%    20.96MiB / 3.823GiB   0.54%     3.16MB / 5.01MB   0B / 0B          2
bf51a6f6f6dc   sectorizador        0.00%     25.01MiB / 3.823GiB   0.64%     3.71MB / 3.63MB   0B / 0B          4
fe7132683f7a   consumidor_redis4   0.45%     20.71MiB / 3.823GiB   0.53%     3.7MB / 5.85MB    0B / 0B          2
ae4604f656f1   kafka_ui            0.71%     252.4MiB / 3.823GiB   6.45%     81.1kB / 8.42kB   3.53MB / 274kB   35
2a9eaf369eb1   redis               12.37%    12.35MiB / 3.823GiB   0.32%     23.4MB / 6.64MB   0B / 0B          6
f3357cf3b0c3   mongodb             54.61%    142.8MiB / 3.823GiB   3.65%     14.4MB / 4.08MB   836kB / 0B       52
63164fef332b   kafka               152.94%   471.6MiB / 3.823GiB   12.05%    10.2MB / 19.6MB   10MB / 238kB     142
CONTAINER ID   NAME                CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O        PIDS
576d73694905   productor           0.56%     610.7MiB / 3.823GiB   15.60%    19.8kB / 9.4MB    0B / 0B          2
86e5b18b605d   consumidor_mongo1   1.81%     31.89MiB / 3.823GiB   0.81%     2.65MB / 2.91MB   0B / 0B          8
1b21dbf752e2   consumidor_mongo3   1.01%     32.3MiB / 3.823GiB    0.83%     3.78MB / 4.17MB   0B / 0B          8
18b601d476db   cliente_historico   0.07%     25.63MiB / 3.823GiB   0.65%     24.5kB / 9kB      0B / 0B          4
b426a63bf272   consumidor_mongo2   33.78%    32.9MiB / 3.823GiB    0.84%     3.51MB / 3.82MB   0B / 0B          8
b5d110b43478   consumidor_redis1   0.77%     20.93MiB / 3.823GiB   0.53%     2.41MB / 3.8MB    0B / 0B          2
7056de128021   consumidor_mongo4   0.59%     33.53MiB / 3.823GiB   0.86%     4.06MB / 4.47MB   0B / 0B          8
16dcbc09ad82   cliente_atm         1.57%     23.67MiB / 3.823GiB   0.60%     57.7kB / 91.6kB   0B / 0B          1
ff5686d65dba   consumidor_redis3   0.60%     20.73MiB / 3.823GiB   0.53%     3.43MB / 5.44MB   0B / 0B          2
ef37e428e834   consumidor_redis2   0.55%     20.97MiB / 3.823GiB   0.54%     3.16MB / 5.02MB   0B / 0B          2
bf51a6f6f6dc   sectorizador        85.19%    25.03MiB / 3.823GiB   0.64%     4.07MB / 3.93MB   0B / 0B          4
fe7132683f7a   consumidor_redis4   0.40%     20.7MiB / 3.823GiB    0.53%     3.7MB / 5.85MB    0B / 0B          2
ae4604f656f1   kafka_ui            0.21%     252.4MiB / 3.823GiB   6.45%     81.1kB / 8.42kB   3.53MB / 274kB   35
2a9eaf369eb1   redis               20.40%    12.48MiB / 3.823GiB   0.32%     23.7MB / 7MB      0B / 0B          6
f3357cf3b0c3   mongodb             137.15%   137.6MiB / 3.823GiB   3.51%     15MB / 4.24MB     836kB / 0B       45
63164fef332b   kafka               225.06%   528.3MiB / 3.823GiB   13.50%    10.2MB / 19.7MB   10MB / 238kB     153
CONTAINER ID   NAME                CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O        PIDS
576d73694905   productor           0.42%     611.2MiB / 3.823GiB   15.61%    20.8kB / 9.99MB   0B / 0B          2
86e5b18b605d   consumidor_mongo1   41.66%    31.89MiB / 3.823GiB   0.81%     2.87MB / 3.15MB   0B / 0B          8
1b21dbf752e2   consumidor_mongo3   0.61%     32.3MiB / 3.823GiB    0.83%     3.78MB / 4.17MB   0B / 0B          8
18b601d476db   cliente_historico   0.19%     25.63MiB / 3.823GiB   0.65%     24.9kB / 9.2kB    0B / 0B          4
b426a63bf272   consumidor_mongo2   68.48%    33.77MiB / 3.823GiB   0.86%     4.05MB / 4.12MB   0B / 0B          8
b5d110b43478   consumidor_redis1   9.33%     21.06MiB / 3.823GiB   0.54%     2.61MB / 4.12MB   0B / 0B          2
7056de128021   consumidor_mongo4   0.50%     33.53MiB / 3.823GiB   0.86%     4.07MB / 4.47MB   0B / 0B          8
16dcbc09ad82   cliente_atm         1.61%     23.67MiB / 3.823GiB   0.60%     59kB / 93.8kB     0B / 0B          1
ff5686d65dba   consumidor_redis3   0.51%     20.73MiB / 3.823GiB   0.53%     3.43MB / 5.44MB   0B / 0B          2
ef37e428e834   consumidor_redis2   25.11%    20.89MiB / 3.823GiB   0.53%     3.73MB / 5.91MB   0B / 0B          2
bf51a6f6f6dc   sectorizador        0.00%     25.02MiB / 3.823GiB   0.64%     4.12MB / 4.02MB   0B / 0B          4
fe7132683f7a   consumidor_redis4   0.41%     20.7MiB / 3.823GiB    0.53%     3.7MB / 5.85MB    0B / 0B          2
ae4604f656f1   kafka_ui            0.14%     252.4MiB / 3.823GiB   6.45%     81.1kB / 8.42kB   3.53MB / 287kB   35
2a9eaf369eb1   redis               8.71%     12.49MiB / 3.823GiB   0.32%     25MB / 7.23MB     0B / 0B          6
f3357cf3b0c3   mongodb             54.18%    137.6MiB / 3.823GiB   3.51%     15.5MB / 4.41MB   836kB / 0B       45
63164fef332b   kafka               196.32%   453.7MiB / 3.823GiB   11.59%    10.8MB / 20.8MB   10MB / 238kB     130
CONTAINER ID   NAME                CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O        PIDS
576d73694905   productor           0.48%     611.2MiB / 3.823GiB   15.61%    20.8kB / 9.99MB   0B / 0B          2
86e5b18b605d   consumidor_mongo1   1.11%     31.89MiB / 3.823GiB   0.81%     2.88MB / 3.16MB   0B / 0B          8
1b21dbf752e2   consumidor_mongo3   0.86%     32.3MiB / 3.823GiB    0.83%     3.78MB / 4.17MB   0B / 0B          8
18b601d476db   cliente_historico   0.08%     25.63MiB / 3.823GiB   0.65%     25.2kB / 9.26kB   0B / 0B          4
b426a63bf272   consumidor_mongo2   0.42%     33.77MiB / 3.823GiB   0.86%     4.13MB / 4.49MB   0B / 0B          8
b5d110b43478   consumidor_redis1   0.48%     21.06MiB / 3.823GiB   0.54%     2.62MB / 4.12MB   0B / 0B          2
7056de128021   consumidor_mongo4   0.58%     33.53MiB / 3.823GiB   0.86%     4.07MB / 4.48MB   0B / 0B          8
16dcbc09ad82   cliente_atm         4.37%     23.67MiB / 3.823GiB   0.60%     60.3kB / 96kB     0B / 0B          1
ff5686d65dba   consumidor_redis3   0.72%     20.73MiB / 3.823GiB   0.53%     3.43MB / 5.44MB   0B / 0B          2
ef37e428e834   consumidor_redis2   0.65%     20.88MiB / 3.823GiB   0.53%     3.73MB / 5.91MB   0B / 0B          2
bf51a6f6f6dc   sectorizador        0.00%     25.02MiB / 3.823GiB   0.64%     4.12MB / 4.02MB   0B / 0B          4
fe7132683f7a   consumidor_redis4   0.50%     20.71MiB / 3.823GiB   0.53%     3.7MB / 5.85MB    0B / 0B          2
ae4604f656f1   kafka_ui            5.44%     252.5MiB / 3.823GiB   6.45%     92.6kB / 9.46kB   3.53MB / 287kB   35
2a9eaf369eb1   redis               1.79%     12.49MiB / 3.823GiB   0.32%     25MB / 7.23MB     0B / 0B          6
f3357cf3b0c3   mongodb             2.46%     139.7MiB / 3.823GiB   3.57%     15.9MB / 4.49MB   836kB / 0B       45
63164fef332b   kafka               325.76%   551.5MiB / 3.823GiB   14.09%    10.8MB / 20.9MB   10MB / 238kB     153
CONTAINER ID   NAME                CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O        PIDS
576d73694905   productor           0.28%     611.3MiB / 3.823GiB   15.62%    21.6kB / 10.6MB   0B / 0B          2
86e5b18b605d   consumidor_mongo1   60.61%    31.9MiB / 3.823GiB    0.81%     3.25MB / 3.44MB   0B / 0B          8
1b21dbf752e2   consumidor_mongo3   42.88%    32.31MiB / 3.823GiB   0.83%     4.01MB / 4.26MB   0B / 0B          8
18b601d476db   cliente_historico   0.11%     25.63MiB / 3.823GiB   0.65%     25.6kB / 9.45kB   0B / 0B          4
b426a63bf272   consumidor_mongo2   0.47%     33.77MiB / 3.823GiB   0.86%     4.14MB / 4.5MB    0B / 0B          8
b5d110b43478   consumidor_redis1   19.80%    21.16MiB / 3.823GiB   0.54%     2.97MB / 4.68MB   0B / 0B          2
7056de128021   consumidor_mongo4   20.60%    33.55MiB / 3.823GiB   0.86%     4.3MB / 4.72MB    0B / 0B          8
16dcbc09ad82   cliente_atm         1.42%     23.69MiB / 3.823GiB   0.61%     61.4kB / 97.4kB   0B / 0B          2
ff5686d65dba   consumidor_redis3   16.78%    21.36MiB / 3.823GiB   0.55%     3.64MB / 5.77MB   0B / 0B          2
ef37e428e834   consumidor_redis2   0.54%     20.89MiB / 3.823GiB   0.53%     3.73MB / 5.91MB   0B / 0B          2
bf51a6f6f6dc   sectorizador        0.00%     25.02MiB / 3.823GiB   0.64%     4.53MB / 4.42MB   0B / 0B          4
fe7132683f7a   consumidor_redis4   0.39%     20.73MiB / 3.823GiB   0.53%     3.91MB / 6.18MB   0B / 0B          2
ae4604f656f1   kafka_ui            0.15%     252.5MiB / 3.823GiB   6.45%     92.6kB / 9.5kB    3.53MB / 287kB   35
2a9eaf369eb1   redis               8.09%     12.46MiB / 3.823GiB   0.32%     26.6MB / 7.82MB   0B / 0B          6
f3357cf3b0c3   mongodb             72.64%    146.3MiB / 3.823GiB   3.74%     16.5MB / 4.72MB   836kB / 0B       52
63164fef332b   kafka               82.62%    421.4MiB / 3.823GiB   10.77%    11.4MB / 21.9MB   10MB / 238kB     110
CONTAINER ID   NAME                CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O        PIDS
576d73694905   productor           2.20%     611.3MiB / 3.823GiB   15.62%    21.6kB / 10.6MB   0B / 0B          2
86e5b18b605d   consumidor_mongo1   0.56%     31.9MiB / 3.823GiB    0.81%     3.27MB / 3.58MB   0B / 0B          8
1b21dbf752e2   consumidor_mongo3   0.71%     32.3MiB / 3.823GiB    0.83%     4.01MB / 4.42MB   0B / 0B          8
18b601d476db   cliente_historico   0.17%     25.63MiB / 3.823GiB   0.65%     26kB / 9.51kB     0B / 0B          4
b426a63bf272   consumidor_mongo2   0.89%     33.77MiB / 3.823GiB   0.86%     4.14MB / 4.5MB    0B / 0B          8
b5d110b43478   consumidor_redis1   0.31%     21.16MiB / 3.823GiB   0.54%     2.98MB / 4.68MB   0B / 0B          2
7056de128021   consumidor_mongo4   0.54%     33.55MiB / 3.823GiB   0.86%     4.3MB / 4.73MB    0B / 0B          8
16dcbc09ad82   cliente_atm         2.89%     23.67MiB / 3.823GiB   0.60%     62.9kB / 100kB    0B / 0B          1
ff5686d65dba   consumidor_redis3   2.18%     21.37MiB / 3.823GiB   0.55%     3.64MB / 5.77MB   0B / 0B          2
ef37e428e834   consumidor_redis2   0.43%     20.88MiB / 3.823GiB   0.53%     3.73MB / 5.91MB   0B / 0B          2
bf51a6f6f6dc   sectorizador        0.00%     25.02MiB / 3.823GiB   0.64%     4.53MB / 4.42MB   0B / 0B          4
fe7132683f7a   consumidor_redis4   0.38%     20.73MiB / 3.823GiB   0.53%     3.91MB / 6.18MB   0B / 0B          2
ae4604f656f1   kafka_ui            0.29%     252.5MiB / 3.823GiB   6.45%     92.6kB / 9.5kB    3.53MB / 287kB   35
2a9eaf369eb1   redis               4.90%     13.3MiB / 3.823GiB    0.34%     26.6MB / 7.82MB   0B / 0B          12
f3357cf3b0c3   mongodb             21.81%    147.2MiB / 3.823GiB   3.76%     16.8MB / 4.75MB   836kB / 0B       58
63164fef332b   kafka               294.10%   558.3MiB / 3.823GiB   14.26%    11.4MB / 22.1MB   10MB / 238kB     153
CONTAINER ID   NAME                CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O        PIDS
576d73694905   productor           0.36%     611.4MiB / 3.823GiB   15.62%    22.8kB / 11.2MB   0B / 0B          2
86e5b18b605d   consumidor_mongo1   51.87%    31.89MiB / 3.823GiB   0.81%     3.72MB / 4.07MB   0B / 0B          8
1b21dbf752e2   consumidor_mongo3   0.68%     32.3MiB / 3.823GiB    0.83%     4.02MB / 4.43MB   0B / 0B          8
18b601d476db   cliente_historico   0.08%     25.63MiB / 3.823GiB   0.65%     26.4kB / 9.71kB   0B / 0B          4
b426a63bf272   consumidor_mongo2   0.80%     33.77MiB / 3.823GiB   0.86%     4.14MB / 4.5MB    0B / 0B          8
b5d110b43478   consumidor_redis1   0.54%     21.07MiB / 3.823GiB   0.54%     3.38MB / 5.32MB   0B / 0B          2
7056de128021   consumidor_mongo4   57.96%    33.55MiB / 3.823GiB   0.86%     4.7MB / 5.16MB    0B / 0B          8
16dcbc09ad82   cliente_atm         0.01%     23.67MiB / 3.823GiB   0.60%     62.9kB / 100kB    0B / 0B          1
ff5686d65dba   consumidor_redis3   1.83%     21.36MiB / 3.823GiB   0.55%     3.64MB / 5.77MB   0B / 0B          2
ef37e428e834   consumidor_redis2   0.80%     20.88MiB / 3.823GiB   0.53%     3.73MB / 5.92MB   0B / 0B          2
bf51a6f6f6dc   sectorizador        72.30%    25.03MiB / 3.823GiB   0.64%     4.82MB / 4.61MB   0B / 0B          4
fe7132683f7a   consumidor_redis4   0.46%     20.73MiB / 3.823GiB   0.53%     4.27MB / 6.76MB   0B / 0B          2
ae4604f656f1   kafka_ui            0.14%     252.5MiB / 3.823GiB   6.45%     92.6kB / 9.5kB    3.53MB / 287kB   35
2a9eaf369eb1   redis               16.34%    12.44MiB / 3.823GiB   0.32%     27.8MB / 8.2MB    0B / 0B          6
f3357cf3b0c3   mongodb             61.00%    142.8MiB / 3.823GiB   3.65%     17.8MB / 5.01MB   836kB / 0B       45
63164fef332b   kafka               135.66%   441.6MiB / 3.823GiB   11.28%    12MB / 23.3MB     10MB / 238kB     127
CONTAINER ID   NAME                CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O        PIDS
576d73694905   productor           0.52%     611.4MiB / 3.823GiB   15.62%    22.8kB / 11.2MB   0B / 0B          2
86e5b18b605d   consumidor_mongo1   0.50%     31.89MiB / 3.823GiB   0.81%     3.72MB / 4.07MB   0B / 0B          8
1b21dbf752e2   consumidor_mongo3   0.78%     32.3MiB / 3.823GiB    0.83%     4.02MB / 4.43MB   0B / 0B          8
18b601d476db   cliente_historico   0.10%     25.63MiB / 3.823GiB   0.65%     26.8kB / 9.78kB   0B / 0B          4
b426a63bf272   consumidor_mongo2   1.14%     33.77MiB / 3.823GiB   0.86%     4.14MB / 4.5MB    0B / 0B          8
b5d110b43478   consumidor_redis1   0.60%     21.07MiB / 3.823GiB   0.54%     3.39MB / 5.32MB   0B / 0B          2
7056de128021   consumidor_mongo4   0.76%     33.55MiB / 3.823GiB   0.86%     4.7MB / 5.16MB    0B / 0B          8
16dcbc09ad82   cliente_atm         0.02%     23.68MiB / 3.823GiB   0.60%     64.2kB / 103kB    0B / 0B          1
ff5686d65dba   consumidor_redis3   2.12%     21.36MiB / 3.823GiB   0.55%     3.65MB / 5.77MB   0B / 0B          2
ef37e428e834   consumidor_redis2   0.53%     20.89MiB / 3.823GiB   0.53%     3.74MB / 5.92MB   0B / 0B          2
bf51a6f6f6dc   sectorizador        0.00%     25.02MiB / 3.823GiB   0.64%     4.94MB / 4.82MB   0B / 0B          4
fe7132683f7a   consumidor_redis4   0.78%     20.73MiB / 3.823GiB   0.53%     4.27MB / 6.76MB   0B / 0B          2
ae4604f656f1   kafka_ui            0.18%     252.5MiB / 3.823GiB   6.45%     92.6kB / 9.5kB    3.53MB / 287kB   35
2a9eaf369eb1   redis               2.82%     12.45MiB / 3.823GiB   0.32%     28.2MB / 8.41MB   0B / 0B          6
f3357cf3b0c3   mongodb             3.19%     143MiB / 3.823GiB     3.65%     17.8MB / 5.01MB   836kB / 0B       45
63164fef332b   kafka               482.83%   582.3MiB / 3.823GiB   14.88%    12.1MB / 23.3MB   10MB / 238kB     177
CONTAINER ID   NAME                CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O        PIDS
576d73694905   productor           1.72%     611.4MiB / 3.823GiB   15.62%    23.9kB / 11.7MB   0B / 0B          2
86e5b18b605d   consumidor_mongo1   2.13%     31.89MiB / 3.823GiB   0.81%     3.72MB / 4.07MB   0B / 0B          8
1b21dbf752e2   consumidor_mongo3   116.19%   32.31MiB / 3.823GiB   0.83%     4.44MB / 4.73MB   0B / 0B          8
18b601d476db   cliente_historico   1.45%     25.63MiB / 3.823GiB   0.65%     27.1kB / 9.96kB   0B / 0B          4
b426a63bf272   consumidor_mongo2   0.80%     33.77MiB / 3.823GiB   0.86%     4.14MB / 4.5MB    0B / 0B          8
b5d110b43478   consumidor_redis1   1.21%     21.07MiB / 3.823GiB   0.54%     3.39MB / 5.32MB   0B / 0B          2
7056de128021   consumidor_mongo4   97.79%    33.56MiB / 3.823GiB   0.86%     5.06MB / 5.43MB   0B / 0B          8
16dcbc09ad82   cliente_atm         0.01%     23.68MiB / 3.823GiB   0.61%     65.6kB / 105kB    0B / 0B          1
ff5686d65dba   consumidor_redis3   1.05%     21.35MiB / 3.823GiB   0.55%     4.05MB / 6.42MB   0B / 0B          2
ef37e428e834   consumidor_redis2   1.12%     20.88MiB / 3.823GiB   0.53%     3.74MB / 5.92MB   0B / 0B          2
bf51a6f6f6dc   sectorizador        0.00%     25.02MiB / 3.823GiB   0.64%     4.94MB / 4.82MB   0B / 0B          4
fe7132683f7a   consumidor_redis4   1.79%     20.73MiB / 3.823GiB   0.53%     4.63MB / 7.32MB   0B / 0B          2
ae4604f656f1   kafka_ui            0.18%     252.5MiB / 3.823GiB   6.45%     92.6kB / 9.5kB    3.53MB / 287kB   35
2a9eaf369eb1   redis               33.77%    12.48MiB / 3.823GiB   0.32%     29.4MB / 8.58MB   0B / 0B          6
f3357cf3b0c3   mongodb             181.53%   170.9MiB / 3.823GiB   4.37%     18.3MB / 5.2MB    836kB / 0B       52
63164fef332b   kafka               22.79%    420.3MiB / 3.823GiB   10.74%    12.7MB / 24.4MB   10MB / 238kB     106
CONTAINER ID   NAME                CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O        PIDS
576d73694905   productor           0.53%     611.4MiB / 3.823GiB   15.62%    23.9kB / 11.7MB   0B / 0B          2
86e5b18b605d   consumidor_mongo1   0.83%     31.9MiB / 3.823GiB    0.81%     3.73MB / 4.07MB   0B / 0B          8
1b21dbf752e2   consumidor_mongo3   1.46%     32.3MiB / 3.823GiB    0.83%     4.47MB / 4.92MB   0B / 0B          8
18b601d476db   cliente_historico   0.10%     25.63MiB / 3.823GiB   0.65%     27.5kB / 10kB     0B / 0B          4
b426a63bf272   consumidor_mongo2   0.54%     33.77MiB / 3.823GiB   0.86%     4.15MB / 4.51MB   0B / 0B          8
b5d110b43478   consumidor_redis1   5.51%     21.07MiB / 3.823GiB   0.54%     3.39MB / 5.33MB   0B / 0B          2
7056de128021   consumidor_mongo4   0.66%     33.55MiB / 3.823GiB   0.86%     5.09MB / 5.6MB    0B / 0B          8
16dcbc09ad82   cliente_atm         0.02%     23.68MiB / 3.823GiB   0.61%     66.9kB / 107kB    0B / 0B          1
ff5686d65dba   consumidor_redis3   0.79%     21.35MiB / 3.823GiB   0.55%     4.05MB / 6.42MB   0B / 0B          2
ef37e428e834   consumidor_redis2   0.33%     20.88MiB / 3.823GiB   0.53%     3.74MB / 5.92MB   0B / 0B          2
bf51a6f6f6dc   sectorizador        100.03%   25.03MiB / 3.823GiB   0.64%     5.29MB / 5.13MB   0B / 0B          4
fe7132683f7a   consumidor_redis4   5.36%     20.73MiB / 3.823GiB   0.53%     4.63MB / 7.32MB   0B / 0B          2
ae4604f656f1   kafka_ui            5.96%     252.5MiB / 3.823GiB   6.45%     104kB / 10.5kB    3.53MB / 303kB   35
2a9eaf369eb1   redis               20.09%    12.49MiB / 3.823GiB   0.32%     29.7MB / 8.94MB   0B / 0B          6
f3357cf3b0c3   mongodb             115.35%   145.9MiB / 3.823GiB   3.73%     18.7MB / 5.26MB   836kB / 0B       45
63164fef332b   kafka               190.38%   492MiB / 3.823GiB     12.57%    12.7MB / 24.5MB   11.2MB / 238kB   146
CONTAINER ID   NAME                CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O        PIDS
576d73694905   productor           0.39%     611.4MiB / 3.823GiB   15.62%    25.1kB / 12.3MB   0B / 0B          2
86e5b18b605d   consumidor_mongo1   0.54%     31.9MiB / 3.823GiB    0.81%     3.73MB / 4.08MB   0B / 0B          8
1b21dbf752e2   consumidor_mongo3   0.65%     32.31MiB / 3.823GiB   0.83%     4.47MB / 4.92MB   0B / 0B          8
18b601d476db   cliente_historico   0.09%     25.63MiB / 3.823GiB   0.65%     27.9kB / 10.2kB   0B / 0B          4
b426a63bf272   consumidor_mongo2   75.31%    33.77MiB / 3.823GiB   0.86%     4.7MB / 4.77MB    0B / 0B          8
b5d110b43478   consumidor_redis1   7.08%     21.07MiB / 3.823GiB   0.54%     3.39MB / 5.33MB   0B / 0B          2
7056de128021   consumidor_mongo4   55.75%    33.55MiB / 3.823GiB   0.86%     5.26MB / 5.78MB   0B / 0B          8
16dcbc09ad82   cliente_atm         0.02%     23.68MiB / 3.823GiB   0.61%     68.2kB / 109kB    0B / 0B          1
ff5686d65dba   consumidor_redis3   0.92%     21.35MiB / 3.823GiB   0.55%     4.06MB / 6.42MB   0B / 0B          2
ef37e428e834   consumidor_redis2   63.71%    21.67MiB / 3.823GiB   0.55%     4.35MB / 6.88MB   0B / 0B          2
bf51a6f6f6dc   sectorizador        0.00%     25.03MiB / 3.823GiB   0.64%     5.35MB / 5.22MB   0B / 0B          4
fe7132683f7a   consumidor_redis4   28.00%    21.05MiB / 3.823GiB   0.54%     4.79MB / 7.57MB   0B / 0B          2
ae4604f656f1   kafka_ui            0.20%     252.5MiB / 3.823GiB   6.45%     104kB / 10.6kB    3.53MB / 303kB   35
2a9eaf369eb1   redis               18.43%    12.48MiB / 3.823GiB   0.32%     31MB / 9.18MB     0B / 0B          6
f3357cf3b0c3   mongodb             70.69%    146MiB / 3.823GiB     3.73%     19.1MB / 5.4MB    836kB / 0B       45
63164fef332b   kafka               139.35%   570.1MiB / 3.823GiB   14.57%    13.3MB / 25.7MB   11.2MB / 238kB   153
CONTAINER ID   NAME                CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O        PIDS
576d73694905   productor           0.82%     611.4MiB / 3.823GiB   15.62%    25.1kB / 12.3MB   0B / 0B          2
86e5b18b605d   consumidor_mongo1   0.74%     31.9MiB / 3.823GiB    0.81%     3.73MB / 4.08MB   0B / 0B          8
1b21dbf752e2   consumidor_mongo3   10.00%    32.3MiB / 3.823GiB    0.83%     4.47MB / 4.92MB   0B / 0B          8
18b601d476db   cliente_historico   0.10%     25.63MiB / 3.823GiB   0.65%     28.3kB / 10.3kB   0B / 0B          4
b426a63bf272   consumidor_mongo2   3.41%     33.77MiB / 3.823GiB   0.86%     4.82MB / 5.23MB   0B / 0B          8
b5d110b43478   consumidor_redis1   7.01%     21.07MiB / 3.823GiB   0.54%     3.39MB / 5.33MB   0B / 0B          2
7056de128021   consumidor_mongo4   0.83%     33.55MiB / 3.823GiB   0.86%     5.27MB / 5.79MB   0B / 0B          8
16dcbc09ad82   cliente_atm         0.02%     23.68MiB / 3.823GiB   0.61%     69.5kB / 112kB    0B / 0B          1
ff5686d65dba   consumidor_redis3   0.82%     21.35MiB / 3.823GiB   0.55%     4.06MB / 6.43MB   0B / 0B          2
ef37e428e834   consumidor_redis2   6.58%     21.66MiB / 3.823GiB   0.55%     4.35MB / 6.88MB   0B / 0B          2
bf51a6f6f6dc   sectorizador        0.00%     25.03MiB / 3.823GiB   0.64%     5.35MB / 5.22MB   0B / 0B          4
fe7132683f7a   consumidor_redis4   7.28%     21.05MiB / 3.823GiB   0.54%     4.79MB / 7.57MB   0B / 0B          2
ae4604f656f1   kafka_ui            0.27%     252.5MiB / 3.823GiB   6.45%     104kB / 10.6kB    3.53MB / 303kB   35
2a9eaf369eb1   redis               2.28%     12.48MiB / 3.823GiB   0.32%     31MB / 9.18MB     0B / 0B          6
f3357cf3b0c3   mongodb             2.50%     146.3MiB / 3.823GiB   3.74%     19.6MB / 5.52MB   836kB / 0B       45
63164fef332b   kafka               324.54%   513.7MiB / 3.823GiB   13.12%    13.3MB / 25.7MB   11.2MB / 238kB   160
CONTAINER ID   NAME                CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O        PIDS
576d73694905   productor           0.41%     611.4MiB / 3.823GiB   15.62%    26.2kB / 12.9MB   0B / 0B          2
86e5b18b605d   consumidor_mongo1   44.52%    31.89MiB / 3.823GiB   0.81%     3.95MB / 4.16MB   0B / 0B          8
1b21dbf752e2   consumidor_mongo3   47.83%    32.3MiB / 3.823GiB    0.83%     4.64MB / 5.11MB   0B / 0B          8
18b601d476db   cliente_historico   0.08%     25.64MiB / 3.823GiB   0.65%     28.6kB / 10.5kB   0B / 0B          4
b426a63bf272   consumidor_mongo2   1.15%     33.77MiB / 3.823GiB   0.86%     4.82MB / 5.24MB   0B / 0B          8
b5d110b43478   consumidor_redis1   21.18%    23.82MiB / 3.823GiB   0.61%     3.6MB / 5.65MB    0B / 0B          10
7056de128021   consumidor_mongo4   37.72%    33.57MiB / 3.823GiB   0.86%     5.65MB / 6.03MB   0B / 0B          8
16dcbc09ad82   cliente_atm         0.01%     23.68MiB / 3.823GiB   0.61%     70.8kB / 114kB    0B / 0B          1
ff5686d65dba   consumidor_redis3   19.94%    21.45MiB / 3.823GiB   0.55%     4.21MB / 6.66MB   0B / 0B          2
ef37e428e834   consumidor_redis2   4.12%     22.85MiB / 3.823GiB   0.58%     4.36MB / 6.88MB   0B / 0B          8
bf51a6f6f6dc   sectorizador        45.32%    25.03MiB / 3.823GiB   0.64%     5.75MB / 5.6MB    0B / 0B          4
fe7132683f7a   consumidor_redis4   28.62%    21.01MiB / 3.823GiB   0.54%     5.2MB / 8.21MB    0B / 0B          3
ae4604f656f1   kafka_ui            0.16%     252.5MiB / 3.823GiB   6.45%     104kB / 10.6kB    3.53MB / 303kB   35
2a9eaf369eb1   redis               19.67%    12.48MiB / 3.823GiB   0.32%     32.6MB / 9.75MB   0B / 0B          6
f3357cf3b0c3   mongodb             58.27%    146.8MiB / 3.823GiB   3.75%     20.1MB / 5.7MB    836kB / 0B       45
63164fef332b   kafka               77.13%    556.6MiB / 3.823GiB   14.22%    13.9MB / 26.9MB   11.2MB / 238kB   174
CONTAINER ID   NAME                CPU %     MEM USAGE / LIMIT     MEM %     NET I/O           BLOCK I/O        PIDS
576d73694905   productor           0.47%     611.4MiB / 3.823GiB   15.62%    26.2kB / 12.9MB   0B / 0B          2
86e5b18b605d   consumidor_mongo1   1.21%     31.9MiB / 3.823GiB    0.81%     3.96MB / 4.32MB   0B / 0B          8
1b21dbf752e2   consumidor_mongo3   5.88%     32.3MiB / 3.823GiB    0.83%     4.65MB / 5.11MB   0B / 0B          8
